,fall,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring
3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.884615385,2.884615385,2.634615385,2.634615385,2.792105263,2.792105263,2.57037037,2.592982456,2.608571429,2.608571429,2.712941176,2.712941176,2.789,2.774757282,2.811016949,2.811016949,2.811016949,2.811016949,2.811016949
7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.069230769,2.069230769,2.276,2.276,2.2025,2.2025,1.905660377,1.905660377,2.040298507,2.040298507,2.13625,2.13625,2.291304348,2.291304348,2.537962963,2.537962963,2.684552846,2.684552846,2.812318841
9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.948275862,2.948275862,3.085365854,3.085365854,3.194444444,3.194444444,3.165217391,3.165217391,3.086206897,3.086206897,3.111428571,3.111428571,3.177868852,3.177868852,3.177868852,3.177868852,3.177868852
6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36875,2.36875,2.366666667,2.366666667,2.393478261,2.393478261,2.652380952,2.652380952,2.725974026,2.725974026,2.796629213,2.796629213,2.872815534,2.872815534,2.930434783,2.930434783,3.068421053,3.068421053,3.138513514
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,3.625,3.465625,3.465625,3.255319149,3.255319149,3.259016393,3.259016393,3.263157895,3.263157895,3.318681319,3.318681319,3.395192308,3.395192308,3.45,3.45,3.45,3.45,3.45
4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.46,2.541935484,2.541935484,2.480851064,2.480851064,2.56557377,2.56557377,2.628947368,2.628947368,2.742857143,2.742857143,2.742857143,2.742857143,2.844339623,2.844339623,2.935294118,2.935294118,2.935294118
9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233333333,3.233333333,3.178571429,3.178571429,3.193023256,3.193023256,3.112068966,3.112068966,3.21971831,3.21971831,3.13255814,3.13255814,3.125242718,3.125242718,3.146086957,3.146086957,3.141732283,3.141732283,3.141732283
6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7625,2.7625,2.751515152,2.751515152,2.5125,2.5125,2.532692308,2.532692308,2.386567164,2.386567164,2.4,2.4,2.294736842,2.294736842,2.281308411,2.281308411,2.327433628,2.327433628,2.327433628
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,3.327777778,3.327777778,3.163333333,3.163333333,3.238095238,3.238095238,3.385454545,3.385454545,3.357352941,3.357352941,3.162195122,3.162195122,2.844210526,2.844210526,2.897222222,2.897222222,2.847933884,2.847933884,2.847933884
5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.116666667,3.116666667,2.762962963,2.762962963,2.515384615,2.515384615,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717,2.60754717
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,2.34,1.865517241,1.865517241,1.824444444,1.824444444,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701,2.188059701
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85625,2.85625,2.485714286,2.485714286,2.7,2.7,2.675,2.595238095,2.679746835,2.679746835,2.689361702,2.689361702,2.712844037,2.712844037,2.723387097,2.723387097,2.776470588,2.776470588,2.776470588
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344444444,1.344444444,1.822580645,1.822580645,1.897727273,1.897727273,1.905357143,1.905357143,1.942253521,1.942253521,2.022093023,2.022093023,2.0875,2.0875,2.098360656,2.098360656,2.098360656,2.098360656,2.073333333
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.809090909,2.809090909,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.893333333,2.893333333,2.851612903,2.851612903,2.868181818,2.868181818,2.922033898,2.922033898,2.897297297,2.897297297,2.971428571,2.971428571,3.068867925,3.068867925,3.068867925,3.068867925,3.068867925,3.068867925,3.068867925
5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41875,2.41875,2.533333333,2.533333333,2.428888889,2.428888889,2.241666667,2.241666667,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703,1.952702703
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.889473684,2.889473684,3.066666667,3.066666667,2.819607843,2.819607843,2.698507463,2.698507463,2.770886076,2.770886076,2.770454545,2.770454545,2.833009709,2.833009709,2.875206612,2.875206612,2.875206612,2.875206612,2.933333333
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35625,2.35625,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742,1.670967742
5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,3.625,3.190322581,3.190322581,3.093478261,3.093478261,3.121666667,3.121666667,3.121666667,3.121666667,3.08630137,3.133766234,2.916304348,2.916304348,2.869158879,2.869158879,2.78362069,2.78362069,2.789147287
5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825,2.825,2.403571429,2.403571429,2.059090909,2.059090909,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429,1.991071429
8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.761538462,2.761538462,2.836666667,2.942424242,2.834782609,2.834782609,2.603571429,2.603571429,2.616923077,2.616923077,2.54556962,2.54556962,2.648351648,2.648351648,2.678301887,2.678301887,2.736440678,2.736440678,2.790769231
1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,3.005263158,2.728,2.728,2.828205128,2.828205128,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392,2.850980392
7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7625,2.7625,2.371875,2.371875,2.176595745,2.176595745,2.151612903,2.151612903,2.189361702,2.189361702,2.285046729,2.285046729,2.42189781,2.42189781,2.50239521,2.50239521,2.596685083,2.596685083,2.596685083
2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.566666667,2.566666667,2.996,2.996,3.046153846,3.046153846,2.975,2.975,2.970666667,2.970666667,2.96741573,2.96741573,3.000917431,3.000917431,2.976612903,2.976612903,2.976612903,2.976612903,2.976612903
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.993333333,2.993333333,2.946666667,2.946666667,2.9,2.9,2.845901639,2.845901639,2.875294118,2.875294118,2.809375,2.809375,2.96446281,2.96446281,3.083802817,3.083802817,3.083802817,3.083802817,3.083802817
4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.925,2.925,3.116666667,3.116666667,2.934782609,2.934782609,2.823809524,2.823809524,2.675531915,2.675531915,2.683636364,2.666666667,2.779865772,2.779865772,2.876571429,2.876571429,2.876571429,2.876571429,2.876571429
5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1375,3.1375,3.185294118,3.185294118,3.088235294,3.088235294,3.116901408,3.116901408,3.129126214,3.129126214,3.135344828,3.135344828,3.188405797,3.188405797,3.279012346,3.279012346,3.279012346,3.279012346,3.279012346
8513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.553846154,3.553846154,3.637931034,3.637931034,3.581395349,3.581395349,3.557627119,3.557627119,3.6,3.6,3.570588235,3.570588235,3.59609375,3.59609375,3.616778523,3.616778523,3.616778523,3.616778523,3.616778523
9572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.613333333,3.613333333,2.993333333,2.993333333,2.830952381,2.830952381,2.867213115,2.867213115,3.023655914,3.023655914,3.094495413,3.094495413,3.047014925,3.047014925,3.047014925,3.047014925,3.047014925,3.047014925,3.047014925
9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566666667,3.566666667,3.2625,3.2625,3.268,3.268,3.220289855,3.220289855,2.998019802,2.998019802,2.9744,2.9744,2.919354839,2.919354839,2.970621469,2.970621469,2.999462366,2.999462366,2.999462366
8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176923077,3.176923077,3.325,3.325,3.097674419,3.097674419,3.193220339,3.193220339,3.16627907,3.16627907,3.158252427,3.158252427,3.229133858,3.229133858,3.296575342,3.296575342,3.296575342,3.296575342,3.296575342
2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146153846,3.146153846,2.946153846,2.946153846,2.911904762,2.911904762,2.861818182,2.861818182,2.918987342,2.918987342,2.995294118,2.995294118,2.995294118,2.995294118,2.995294118,2.995294118,2.995294118,2.995294118,2.995294118
7357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.403030303,3.403030303,3.472340426,3.472340426,3.368253968,3.368253968,3.298850575,3.298850575,3.279,3.279,3.358119658,3.358119658,3.315441176,3.315441176,3.315441176,3.315441176,3.315441176
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73125,3.73125,3.721875,3.721875,3.604081633,3.604081633,3.6,3.6,3.416,3.416,3.45826087,3.45826087,3.45826087,3.45826087,3.391044776,3.391044776,3.391044776,3.391044776,3.391044776
9767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13125,3.13125,3.321875,3.321875,3.371428571,3.371428571,3.277941176,3.277941176,3.329166667,3.329166667,3.351818182,3.351818182,3.351818182,3.351818182,3.351818182,3.351818182,3.351818182,3.351818182,3.351818182
3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.853846154,3.853846154,3.889285714,3.889285714,3.709090909,3.709090909,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263,3.642105263
9055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364705882,3.364705882,3.070967742,3.070967742,2.927659574,2.927659574,2.571428571,2.571428571,2.235483871,2.235483871,2.405555556,2.405555556,2.405555556,2.405555556,2.405555556,2.405555556,2.405555556,2.405555556,2.405555556
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.206666667,2.206666667,2.320689655,2.320689655,2.597727273,2.597727273,2.49,2.49,2.580681818,2.580681818,2.661702128,2.661702128,2.862903226,2.862903226,2.903205128,2.903205128,2.938983051,2.938983051,2.938983051
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1625,3.1625,2.345945946,2.376744186,2.206779661,2.206779661,2.373255814,2.218478261,2.204201681,2.204201681,2.185294118,2.12027972,2.10982659,2.10982659,2.10982659,2.10982659,2.10982659,2.10982659,2.10982659
10590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75625,2.75625,2.624242424,2.624242424,2.307843137,2.307843137,2.217910448,2.217910448,2.346808511,2.346808511,2.44,2.44,2.399253731,2.399253731,2.443870968,2.443870968,2.495,2.495,2.495
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3625,3.3625,3.348387097,3.348387097,3.063043478,3.063043478,2.783333333,2.783333333,2.662244898,2.662244898,2.610810811,2.610810811,2.675,2.675,2.705660377,2.705660377,2.781318681,2.781318681,2.781318681
9121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.876470588,3.876470588,3.905714286,3.905714286,3.838461538,3.838461538,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162,3.862162162
8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44375,3.44375,3.385294118,3.385294118,3.084313725,3.084313725,2.912698413,2.912698413,2.976344086,2.976344086,2.853153153,2.853153153,2.945925926,2.945925926,2.972955975,2.972955975,3.020765027,3.020765027,3.020765027
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69375,3.69375,3.673333333,3.673333333,3.663043478,3.663043478,3.681967213,3.681967213,3.396551724,3.396551724,3.388235294,3.388235294,3.335114504,3.335114504,3.399333333,3.399333333,3.399333333,3.399333333,3.399333333
5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3875,2.3875,2.313793103,2.313793103,2.324390244,2.324390244,2.626153846,2.626153846,2.626153846,2.626153846,2.626153846,2.626153846,2.841573034,2.841573034,2.866666667,2.866666667,2.816666667,2.816666667,2.816666667
9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3625,3.3625,3.477419355,3.477419355,3.437777778,3.437777778,3.488888889,3.488888889,3.274468085,3.274468085,3.034579439,3.034579439,3.118796992,3.118796992,3.129655172,3.129655172,3.129655172,3.129655172,3.129655172
4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764705882,3.764705882,3.561764706,3.561764706,3.459615385,3.459615385,3.4625,3.4625,3.338655462,3.338655462,3.397014925,3.397014925,3.377300613,3.377300613,3.408290155,3.408290155,3.408290155,3.408290155,3.408290155
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3.977173913,3.977173913,3.955789474,3.955789474,3.937301587,3.937301587,3.917687075,3.917687075,3.917687075,3.917687075,3.917687075
6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.535294118,3.535294118,3.151515152,3.151515152,3.034693878,3.034693878,2.803030303,2.803030303,2.602150538,2.602150538,2.664485981,2.664485981,2.664485981,2.664485981,2.664485981,2.664485981,2.664485981,2.664485981,2.664485981
5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925,3.925,3.963636364,3.963636364,3.975510204,3.975510204,3.98125,3.98125,3.985714286,3.985714286,3.813157895,3.813157895,3.704761905,3.704761905,3.704761905,3.704761905,3.704761905,3.704761905,3.704761905,3.704761905,3.704761905
7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.413333333,3.413333333,3.193548387,3.193548387,3.282978723,3.282978723,3.260606061,3.260606061,3.25,3.25,3.221551724,3.221551724,3.295555556,3.295555556,3.295555556,3.295555556,3.295555556,3.295555556,3.295555556
6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.553333333,2.553333333,2.527586207,2.527586207,2.813333333,2.813333333,2.96557377,2.96557377,2.998765432,2.998765432,2.959375,2.959375,3.116129032,3.116129032,3.153191489,3.153191489,3.153191489,3.153191489,3.153191489
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83125,2.83125,2.661290323,2.661290323,2.664444444,2.664444444,2.580327869,2.580327869,2.630588235,2.630588235,2.595789474,2.595789474,2.884677419,2.884677419,2.946405229,2.946405229,3.022159091,3.022159091,3.022159091
6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,3.35,3.325714286,3.325714286,3.417857143,3.417857143,3.101351351,3.101351351,2.899,2.899,2.891525424,2.861417323,2.853741497,2.853741497,2.89039548,2.89039548,2.958080808,2.958080808,2.958080808
5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563157895,3.563157895,3.589189189,3.589189189,3.566666667,3.566666667,3.447692308,3.447692308,3.461458333,3.461458333,3.290740741,3.290740741,3.282945736,3.282945736,3.316993464,3.316993464,3.277011494,3.277011494,3.277011494
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636,0.736363636
7727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.707142857,2.707142857,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352,2.352
1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417647059,1.417647059,0.831034483,0.831034483,0.831034483,0.831034483,0.831034483,0.831034483,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372,0.653488372
4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,3.06,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925,2.925
2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075,3.075,2.909375,2.909375,2.629545455,2.629545455,2.548275862,2.548275862,2.297260274,2.297260274,2.297260274,2.297260274,2.150588235,2.150588235,2.215463918,2.215463918,2.221428571,2.207826087,2.207826087
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206666667,3.206666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667,3.126666667
5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333
3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,2.116666667,2.116666667,2.155882353,2.155882353,2.155882353,2.155882353,2.155882353,2.155882353,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702,2.489361702
9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69375,3.69375,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143,3.792857143
8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,1.956521739,1.956521739,1.884210526,1.704761905,1.715686275,1.715686275,1.625396825,1.75,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325,1.557831325
10468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3875,2.3875,2.392592593,2.392592593,2.2,2.2,2.2,2.2,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351,1.856140351
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15625,3.15625,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125,3.08125
9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476470588,0.476470588,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673333333,2.673333333,2.416129032,2.416129032,2.254347826,2.254347826,2.303225806,2.303225806,2.351351351,2.351351351,2.351351351,2.351351351,2.476136364,2.476136364,2.466990291,2.510377358,2.524590164,2.524590164,2.524590164
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885714286,0.885714286,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407,0.607407407
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044444444,3.044444444,3.060606061,3.060606061,3.192,3.192,3.321875,3.321875,3.407317073,3.407317073,3.407317073,3.407317073,3.478787879,3.478787879,3.52920354,3.545299145,3.599259259,3.599259259,3.599259259
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0125,3.0125,2.896153846,2.896153846,2.746153846,2.746153846,2.401960784,2.401960784,2.537878788,2.537878788,2.537878788,2.537878788,2.671604938,2.671604938,2.746236559,2.845544554,2.876470588,2.854918033,2.854918033
9715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125,3.878125
5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.864285714,1.864285714,2.481481481,2.481481481,2.311904762,2.311904762,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286,2.235714286
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,3.35,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875,3.26875
4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926666667,1.926666667,1.962068966,1.962068966,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791,2.251162791
8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35625,2.3,2.093548387,2.093548387,2.043181818,2.122916667,1.798333333,1.798333333,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778,1.665277778
7998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385,1.984615385
7788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86
8106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.664705882,3.664705882,3.752941176,3.752941176,3.758823529,3.758823529,3.788235294,3.788235294,3.817857143,3.817857143,3.818811881,3.825714286,3.838655462,3.838655462,3.842622951
